folder,file,duration,rms,zcr,clipping_ratio,speech_len,silence_len,speech_ratio,num_segments,mean_segment_len
대출 사기형,37.mp3,276.7586875,0.08188087,0.16859387871791537,0.0,259.472,17.286687500000028,0.9375387719310526,36,7.207555555555555
대출 사기형,38.mp3,80.968,0.05347804,0.14062789380432636,0.0,62.876,18.092000000000006,0.7765537002272502,33,1.9053333333333333
대출 사기형,39.mp3,190.612625,0.11013592,0.09258237092391304,0.0,166.364,24.248625000000004,0.8727858398676372,25,6.65456
대출 사기형,4.mp3,103.6016875,0.04685717,0.06547598223247375,0.0,92.2996875,11.301999999999992,0.8909091128462556,26,3.549987980769231
대출 사기형,40.mp3,141.9668125,0.062882945,0.10817878246844714,0.0,126.948,15.01881250000001,0.8942089898651489,23,5.5194782608695645
대출 사기형,41.mp3,883.9836875,0.09092644,0.09585333003393665,0.0,746.488,137.49568749999992,0.8444590217622088,194,3.847876288659794
대출 사기형,42.mp3,159.05675,0.05349471,0.12714004900296721,0.0,137.27075,21.786,0.8630300191598281,31,4.428088709677419
대출 사기형,43.mp3,377.185,0.038323745,0.15050668913831863,0.0,321.656,55.528999999999996,0.8527804658191603,90,3.5739555555555556
대출 사기형,44.mp3,116.030125,0.06393785,0.09753182311776062,0.0,96.964,19.066125,0.835679527191753,31,3.1278709677419356
대출 사기형,45.mp3,521.10225,0.10974803,0.08234178907929075,0.0,461.152,59.95025000000004,0.8849549200756665,104,4.434153846153846
대출 사기형,46.mp3,166.9050625,0.11290183,0.09999206168519939,0.0,144.388,22.51706250000001,0.8650905960386911,31,4.6576774193548385
대출 사기형,47.mp3,126.4094375,0.05449635,0.123584589937674,0.0,106.584,19.825437499999992,0.8431648942350527,26,4.099384615384616
대출 사기형,48.mp3,246.15475,0.06166061,0.17339747528191213,0.0,242.62,3.5347500000000025,0.9856401308526446,9,26.95777777777778
대출 사기형,49.mp3,146.587625,0.054766476,0.08913909439123553,0.0,121.937625,24.650000000000006,0.8318411939616321,35,3.483932142857143
대출 사기형,5.mp3,383.339,0.0645996,0.11465984974958264,0.0,342.045,41.29399999999998,0.892278114149617,92,3.7178804347826087
